64,128,256,512,1K,2K,4K,8K,16K,32K,64K,128K,256K,512K,1M
20.920000,19.690000,21.620000,26.640000,36.040000,54.060000,85.510000,165.640000,317.680000,629.910000,1213.110000,2381.301000,4584.171000,9543.522000,18153.375000
18.780000,19.300000,21.860000,26.970000,35.120000,58.910000,91.480000,158.590000,317.820000,605.910000,1226.391000,2388.761000,4580.542000,9639.403000,18258.385000
18.380000,19.390000,21.640000,26.410000,36.070000,52.540000,85.930000,158.250000,326.611000,625.470000,1208.160000,2400.250000,4579.101000,9595.922000,18294.935000
18.360000,19.640000,21.610000,26.650000,35.220000,54.280000,86.240000,158.790000,311.880000,622.980000,1212.780000,2372.041000,4558.431000,9507.083000,18486.025000
18.590000,19.590000,21.950000,67.210000,35.220000,54.050000,86.170000,159.460000,319.380000,622.681000,1246.451000,2421.260000,4562.361000,9532.013000,18226.585000
18.550000,19.550000,21.690000,32.880000,34.940000,52.980000,85.120000,167.130000,354.200000,622.870000,1225.080000,2397.920000,4564.902000,9489.672000,18184.135000
18.320000,19.370000,22.490000,27.130000,34.760000,54.430000,85.890000,161.280000,328.550000,615.200000,1216.230000,2464.581000,4594.651000,9689.113000,18187.644000
18.220000,19.470000,21.880000,26.890000,35.060000,54.230000,86.010000,157.210000,319.500000,623.210000,1238.840000,2387.370000,4563.431000,9452.122000,18240.684000
18.700000,19.300000,22.010000,26.820000,35.100000,54.300000,86.370000,156.530000,318.930000,625.000000,1225.250000,2461.411000,4701.061000,9584.133000,18266.084000
18.530000,19.160000,22.050000,26.960000,35.220000,54.490000,86.060000,156.780000,316.090000,633.031000,1229.931000,2459.901000,4569.532000,9646.493000,18228.644000
18.260000,19.600000,21.830000,26.750000,34.880000,89.840000,99.450000,156.640000,321.100000,622.620000,1234.070000,2409.350000,4638.281000,9514.882000,18265.954000
18.750000,19.730000,21.850000,26.430000,35.410000,53.940000,86.880000,166.110000,309.760000,622.720000,1254.870000,2440.581000,4552.531000,9611.953000,18187.794000
18.130000,19.420000,22.100000,26.740000,34.900000,53.330000,85.610000,158.690000,317.570000,604.570000,1218.721000,2341.111000,4566.591000,9718.822000,18298.285000
18.610000,19.280000,21.850000,26.810000,34.850000,53.000000,85.730000,157.930000,311.821000,619.690000,1230.460000,2447.290000,4546.012000,9745.273000,18351.145000
18.960000,19.460000,22.010000,26.500000,35.030000,56.740000,85.760000,158.960000,317.560000,639.810000,1236.270000,2469.601000,4557.101000,9527.293000,18195.505000
18.890000,19.700000,21.820000,26.580000,34.640000,87.990000,85.760000,159.560000,311.960000,619.471000,1230.551000,2362.561000,4573.231000,9866.852000,18462.315000
18.310000,19.940000,22.200000,27.050000,34.940000,53.290000,85.480000,158.490000,325.230000,606.830000,1215.030000,2411.280000,4573.161000,9634.553000,18314.825000
18.020000,19.800000,22.060000,26.370000,42.290000,52.390000,89.830000,160.830000,319.260000,619.310000,1205.700000,2363.381000,4554.692000,9639.293000,18235.645000
18.130000,19.580000,21.890000,26.700000,37.820000,54.660000,89.940000,156.500000,313.680000,624.510000,1202.841000,2380.211000,4566.501000,9834.392000,18217.675000
18.490000,19.490000,22.230000,26.600000,35.610000,54.110000,88.610000,156.630000,322.440000,619.000000,1209.450000,2375.900000,4550.501000,9753.233000,18319.275000
18.130000,19.480000,21.800000,27.370000,36.270000,52.760000,84.440000,156.530000,315.630000,632.400000,1276.430000,2352.291000,4541.401000,9829.573000,18375.345000
18.450000,19.570000,22.080000,26.500000,35.290000,53.870000,85.940000,157.170000,315.210000,627.811000,1245.961000,2417.831000,4560.392000,9783.622000,18200.345000
18.500000,19.750000,21.760000,26.650000,35.060000,52.490000,85.650000,157.370000,316.710000,625.910000,1219.010000,2464.920000,4549.071000,9801.333000,18265.525000
18.620000,19.550000,22.510000,26.940000,35.850000,52.660000,82.770000,156.690000,311.950000,622.550000,1215.680000,2379.981000,4559.181000,9776.572000,18302.365000
18.140000,19.840000,22.380000,26.710000,35.950000,52.400000,85.081000,156.630000,317.891000,629.920000,1231.771000,2396.551000,4563.601000,9692.042000,19439.345000
18.140000,19.470000,22.070000,26.500000,89.531000,54.170000,86.320000,156.490000,313.740000,613.940000,1240.040000,2353.700000,4542.902000,9716.643000,18176.644000
18.810000,19.220000,21.820000,26.590000,40.260000,52.640000,84.660000,157.340000,312.300000,627.720000,1231.040000,2387.061000,4553.281000,9774.002000,18245.455000
18.420000,19.330000,22.140000,26.690000,36.210000,52.920000,84.430000,163.601000,312.340000,614.211000,1232.211000,2362.951000,4554.561000,9796.642000,18149.665000
19.180000,19.610000,22.020000,26.700000,35.720000,57.950000,85.630000,162.630000,334.380000,614.130000,1224.900000,2400.220000,4553.331000,9654.173000,18218.665000
18.380000,19.290000,22.030000,26.560000,35.580000,52.890000,82.580000,156.630000,320.780000,614.320000,1235.740000,2377.821000,4683.212000,9649.092000,18229.315000
18.090000,19.400000,21.810000,26.910000,35.950000,53.131000,84.510000,164.980000,331.560000,615.400000,1195.661000,2347.711000,4662.381000,9847.323000,18199.885000
18.200000,19.630000,21.650000,27.050000,35.160000,53.870000,85.910000,157.730000,320.930000,623.870000,1233.550000,2392.740000,4622.311000,9715.083000,18604.985000
18.220000,19.720000,21.890000,26.780000,36.140000,54.560000,84.480000,157.380000,322.050000,625.461000,1229.090000,2368.721000,4596.551000,9624.632000,18381.145000
18.590000,19.540000,21.970000,26.320000,35.320000,54.640000,84.440000,157.620000,317.620000,617.170000,1200.211000,2346.190000,4550.532000,9577.473000,18281.445000
18.190000,19.340000,21.710000,26.380000,35.860000,54.690000,86.170000,160.970000,308.220000,616.700000,1229.870000,2377.190000,4555.291000,9793.293000,18298.195000
18.130000,19.540000,21.960000,26.280000,36.140000,53.080000,89.930000,159.310000,311.981000,619.230000,1225.660000,2359.481000,4563.961000,9798.362000,18262.715000
18.450000,19.320000,22.200000,26.560000,35.140000,54.400000,89.240000,158.920000,312.480000,614.000000,1224.111000,2473.370000,4642.551000,9783.723000,18468.575000
18.940000,19.350000,21.910000,26.620000,35.170000,55.650000,85.580000,158.210000,304.510000,624.960000,1238.820000,2392.001000,4546.932000,,
18.220000,19.550000,21.760000,26.470000,35.840000,53.240000,84.690000,158.510000,317.710000,639.191000,1231.660000,2382.581000,4565.511000,,
18.430000,19.760000,22.320000,26.170000,35.950000,53.030000,84.840000,160.580000,312.880000,608.420000,1216.391000,2365.200000,4583.571000,,
18.390000,19.690000,21.650000,26.340000,35.140000,53.140000,85.480000,158.070000,316.380000,618.740000,1235.720000,2414.421000,4578.651000,,
18.120000,19.350000,21.880000,26.450000,35.090000,54.300000,84.390000,173.500000,314.250000,614.770000,1217.000000,2459.631000,4545.502000,,
18.410000,19.530000,21.920000,26.280000,35.870000,54.210000,85.520000,163.370000,313.830000,603.800000,1208.251000,2412.670000,4553.381000,,
18.500000,19.290000,21.790000,26.520000,35.730000,52.760000,85.550000,157.790000,312.500000,613.050000,1225.390000,2464.061000,4605.231000,,
18.100000,19.430000,21.700000,27.140000,35.050000,53.290000,85.530000,159.920000,321.940000,627.661000,1234.850000,2476.381000,4565.701000,,
17.920000,19.830000,21.750000,27.860000,36.290000,52.910000,84.800000,163.410000,315.690000,620.210000,1221.111000,2458.500000,4551.522000,,
18.600000,19.700000,22.500000,26.430000,36.580000,54.300000,84.620000,158.020000,318.451000,619.570000,1222.900000,2446.901000,4548.261000,,
18.400000,20.310000,21.880000,26.500000,35.030000,54.180000,84.870000,157.780000,313.580000,607.950000,1244.590000,2362.841000,4566.111000,,
18.250000,19.510000,43.430000,27.140000,34.960000,52.610000,93.610000,157.461000,320.240000,613.720000,1238.701000,2462.910000,4626.671000,,
18.050000,19.540000,23.200000,26.500000,35.470000,52.960000,95.950000,225.520000,313.680000,619.000000,1228.700000,2464.651000,4569.312000,,
18.570000,19.230000,22.390000,30.050000,35.780000,54.520000,84.980000,156.600000,313.920000,627.671000,1219.060000,2455.261000,4587.761000,,
18.510000,19.440000,22.270000,26.420000,36.000000,54.260000,85.060000,164.500000,338.630000,608.670000,1244.601000,2405.990000,4558.891000,,
18.620000,19.550000,21.680000,26.240000,36.020000,52.630000,86.360000,157.050000,320.310000,625.370000,1227.090000,2461.501000,4571.041000,,
18.340000,19.480000,21.710000,26.140000,35.970000,52.690000,85.200000,157.850000,321.350000,624.720000,1251.480000,2463.001000,4555.582000,,
18.430000,19.610000,21.980000,27.000000,35.680000,52.820000,85.740000,156.740000,321.470000,613.920000,1234.571000,2442.550000,4591.091000,,
18.350000,20.010000,21.931000,26.330000,35.250000,52.880000,86.110000,165.110000,319.470000,619.110000,1236.510000,2454.811000,4566.271000,,
18.320000,19.770000,21.630000,26.260000,35.330000,52.490000,86.220000,158.570000,317.870000,614.391000,1235.620000,2424.461000,4572.011000,,
19.270000,19.390000,21.480000,26.380000,35.340000,54.450000,85.870000,156.720000,317.521000,613.830000,1251.211000,2444.280000,4553.942000,,
18.510000,19.410000,21.720000,26.400000,34.880000,52.880000,90.050000,158.950000,317.520000,615.600000,1218.870000,2461.551000,4552.961000,,
18.340000,19.590000,21.730000,26.110000,35.320000,52.780000,86.760000,158.550000,318.980000,607.780000,1237.010000,2439.741000,4544.471000,,
18.340000,22.510000,21.520000,26.270000,35.870000,52.590000,86.050000,158.460000,322.700000,607.990000,1221.011000,2383.500000,4573.331000,,
18.510000,19.590000,21.970000,26.140000,35.880000,54.150000,86.541000,159.570000,317.160000,610.770000,1238.220000,2461.831000,4556.652000,,
18.580000,19.701000,21.800000,26.610000,36.110000,53.000000,85.970000,155.890000,320.310000,681.981000,1226.610000,2458.111000,4536.961000,,
18.970000,19.710000,21.670000,26.170000,35.870000,54.170000,86.280000,155.950000,331.810000,625.370000,1222.761000,2466.740000,5166.311000,,
18.400000,19.490000,21.430000,26.110000,35.200000,52.890000,86.040000,153.690000,317.790000,628.940000,1219.700000,2465.811000,4531.131000,,
18.610000,19.400000,21.980000,26.550000,35.070000,52.820000,84.910000,156.730000,312.020000,622.950000,1228.350000,2415.911000,4532.032000,,
18.730000,19.630000,21.590000,26.110000,36.080000,55.270000,86.050000,155.730000,323.170000,622.600000,1246.531000,2455.920000,4556.161000,,
18.120000,19.650000,21.500000,25.960000,36.010000,52.910000,86.430000,155.960000,314.020000,622.601000,1236.400000,2432.691000,4540.951000,,
18.340000,19.310000,21.940000,26.600000,35.740000,53.180000,88.130000,155.970000,311.931000,636.800000,1232.010000,2439.321000,4530.701000,,
18.050000,19.460000,21.640000,26.270000,35.010000,107.710000,84.730000,156.581000,318.660000,620.500000,1235.661000,2367.560000,4561.622000,,
18.120000,19.940000,21.480000,26.310000,35.830000,53.680000,85.590000,156.370000,319.560000,628.640000,1241.890000,2421.951000,4549.331000,,
18.340000,19.340000,21.790000,26.590000,35.890000,53.290000,86.320000,164.220000,313.610000,625.470000,1209.050000,2441.351000,4559.541000,,
18.270000,19.370000,21.730000,26.960000,35.880000,53.580000,86.120000,156.830000,323.840000,613.200000,1232.931000,2366.230000,4927.341000,,
18.030000,19.640000,22.090000,26.350000,35.400000,54.610000,86.350000,164.180000,324.560000,624.071000,1245.190000,2424.201000,4541.141000,,
17.930000,19.850000,21.610000,27.020000,36.260000,54.250000,85.520000,155.180000,321.830000,639.950000,1220.820000,2444.151000,4572.051000,,
18.470000,19.310000,21.900000,26.200000,34.940000,52.320000,85.560000,166.380000,319.810000,637.260000,1229.531000,2399.370000,4567.321000,,
